ID	Length	Source	ExonCount	CDSLength	Coverage	Integrity
PdomMRNAr1.2-06420.1	2209	snap	3	357	1.00	0.95
PdomMRNAr1.2-06421.1	3077	snap	10	537	0.71	0.28
PdomMRNAr1.2-06422.1	4343	VIGA	8	2709	1.00	0.90
PdomMRNAr1.2-06423.1	4329	snap	6	1446	1.00	1.00
PdomMRNAr1.2-06424.1	1269	snap	4	774	0.10	0.03
PdomMRNAr1.2-06425.1	3597	genemark	13	1809	1.00	0.96
PdomMRNAr1.2-06426.1	2861	snap	2	468	0.00	0.00
PdomMRNAr1.2-06427.1	1820	augustus	3	597	0.07	0.02
PdomMRNAr1.2-06428.1	2021	genemark	3	1680	1.00	0.97
PdomMRNAr1.2-06429.1	4013	VIGA	4	654	1.00	0.95
PdomMRNAr1.2-06430.1	2432	snap	5	1902	1.00	0.95
PdomMRNAr1.2-06431.1	860	augustus	3	471	1.00	0.95
PdomMRNAr1.2-06432.1	11330	augustus	7	1281	1.00	0.99
PdomMRNAr1.2-06433.1	1582	VIGA	4	630	1.00	0.97
PdomMRNAr1.2-06434.1	2385	genemark	1	2385	1.00	0.90
PdomMRNAr1.2-06435.1	2166	snap	5	864	1.00	0.99
PdomMRNAr1.2-06436.1	240	snap	2	210	1.00	0.30
PdomMRNAr1.2-06437.1	21246	augustus	5	1089	0.29	0.09
PdomMRNAr1.2-06438.1	1005	genemark	4	423	0.88	0.70
PdomMRNAr1.2-06439.1	887	augustus	2	528	1.00	0.97
PdomMRNAr1.2-06440.1	1516	VIGA	6	789	0.03	0.01
PdomMRNAr1.2-06441.1	5912	genemark	3	480	1.00	1.00
PdomMRNAr1.2-06442.1	4129	augustus	8	1419	1.00	0.95
PdomMRNAr1.2-06443.1	3251	augustus	8	2073	1.00	0.86
PdomMRNAr1.2-06444.1	6916	augustus	9	3510	1.00	0.93
PdomMRNAr1.2-06445.1	3536	VIGA	5	654	1.00	1.00
PdomMRNAr1.2-06446.1	5119	VIGA	11	2136	1.00	1.00
PdomMRNAr1.2-06447.1	1532	augustus	3	273	0.86	0.96
PdomMRNAr1.2-06448.1	2715	VIGA	8	1446	1.00	1.00
PdomMRNAr1.2-06449.1	13612	VIGA	25	7461	1.00	0.93
PdomMRNAr1.2-06450.1	2855	snap	8	1413	1.00	1.00
PdomMRNAr1.2-06451.1	411	snap	2	324	0.94	0.88
PdomMRNAr1.2-06452.1	1862	snap	6	801	1.00	0.85
PdomMRNAr1.2-06453.1	5282	snap	6	1824	1.00	0.97
PdomMRNAr1.2-06454.1	5118	snap	4	348	0.00	0.00
PdomMRNAr1.2-06455.1	7586	snap	5	327	0.00	0.00
PdomMRNAr1.2-06457.1	634	genemark	2	204	0.89	0.27
PdomMRNAr1.2-06458.1	2992	genemark	7	1773	1.00	0.96
PdomMRNAr1.2-06459.1	975	augustus	3	807	0.00	0.00
PdomMRNAr1.2-06460.1	1810	genemark	5	1014	1.00	1.00
PdomMRNAr1.2-06461.1	437	snap	2	210	0.00	0.00
PdomMRNAr1.2-06462.1	2093	snap	5	804	1.00	0.97
PdomMRNAr1.2-06463.1	5918	augustus	9	2130	1.00	0.73
PdomMRNAr1.2-06464.1	23830	augustus	5	1884	0.95	0.44
PdomMRNAr1.2-06465.1	1928	augustus	6	882	1.00	0.86
PdomMRNAr1.2-06466.1	8885	augustus	11	2427	1.00	0.77
PdomMRNAr1.2-06467.1	1424	augustus	2	993	0.86	0.88
PdomMRNAr1.2-06468.1	1732	VIGA	6	1317	1.00	0.90
PdomMRNAr1.2-06469.1	24289	VIGA	18	4569	0.95	0.93
PdomMRNAr1.2-06470.1	13443	VIGA	10	2511	1.00	0.93
PdomMRNAr1.2-06471.1	5580	snap	6	3174	0.97	0.68
PdomMRNAr1.2-06472.1	2338	snap	4	402	1.00	0.30
PdomMRNAr1.2-06473.1	2543	snap	8	1674	0.05	0.01
PdomMRNAr1.2-06474.1	479	snap	2	255	1.00	0.95
PdomMRNAr1.2-06475.1	4079	augustus	9	1518	1.00	1.00
PdomMRNAr1.2-06476.1	4541	snap	3	744	0.98	0.29
PdomMRNAr1.2-06477.1	1666	snap	7	792	0.16	0.05
PdomMRNAr1.2-06478.1	10043	augustus	27	5904	1.00	0.90
PdomMRNAr1.2-06479.1	4457	snap	7	510	0.87	0.31
PdomMRNAr1.2-06480.1	3930	snap	7	2286	0.99	0.85
PdomMRNAr1.2-06481.1	9001	genemark	4	807	1.00	1.00
PdomMRNAr1.2-06482.1	9126	snap	17	1830	0.48	0.26
PdomMRNAr1.2-06483.1	1675	snap	6	396	0.34	0.10
PdomMRNAr1.2-06484.1	2877	genemark	8	1314	1.00	1.00
PdomMRNAr1.2-06485.1	8224	augustus	2	315	0.38	0.12
PdomMRNAr1.2-06486.1	2233	augustus	6	1140	1.00	0.94
PdomMRNAr1.2-06487.1	764	snap	4	522	1.00	0.90
PdomMRNAr1.2-06488.1	5848	genemark	6	3912	1.00	1.00
PdomMRNAr1.2-06489.1	5371	snap	7	1314	1.00	0.68
PdomMRNAr1.2-06490.1	295	genemark	2	231	1.00	0.90
PdomMRNAr1.2-06491.1	2147	augustus	8	1182	1.00	0.77
PdomMRNAr1.2-06492.1	1641	snap	2	657	0.00	0.00
PdomMRNAr1.2-06493.1	775	genemark	2	450	0.00	0.00
PdomMRNAr1.2-06494.1	4635	VIGA	8	972	0.99	0.95
PdomMRNAr1.2-06495.1	2369	snap	4	390	0.28	0.08
PdomMRNAr1.2-06496.1	2733	genemark	10	1896	1.00	0.77
PdomMRNAr1.2-06497.1	2627	genemark	6	1257	1.00	0.95
PdomMRNAr1.2-06498.1	5949	augustus	10	2412	0.98	0.97
PdomMRNAr1.2-06499.1	1654	augustus	4	468	1.00	1.00
PdomMRNAr1.2-06501.1	430	genemark	2	321	1.00	0.30
PdomMRNAr1.2-06502.1	828	genemark	3	228	0.00	0.00
PdomMRNAr1.2-06503.1	8078	genemark	5	1578	1.00	0.97
PdomMRNAr1.2-06504.1	4618	snap	6	258	0.50	0.15
PdomMRNAr1.2-06505.1	6079	genemark	13	3633	1.00	0.85
PdomMRNAr1.2-06506.1	1702	snap	4	1005	1.00	0.95
PdomMRNAr1.2-06507.1	5018	augustus	6	3369	1.00	0.76
PdomMRNAr1.2-06508.1	1965	snap	5	927	1.00	0.96
PdomMRNAr1.2-06509.1	8993	augustus	7	873	0.38	0.12
PdomMRNAr1.2-06510.1	1917	genemark	7	969	1.00	1.00
PdomMRNAr1.2-06511.1	1211	snap	3	954	1.00	0.64
PdomMRNAr1.2-06512.1	1050	genemark	6	606	1.00	0.66
PdomMRNAr1.2-06513.1	2974	genemark	11	1890	1.00	0.95
PdomMRNAr1.2-06514.1	674	genemark	2	204	0.07	0.02
PdomMRNAr1.2-06515.1	4855	augustus	9	732	1.00	0.93
PdomMRNAr1.2-06516.1	3968	snap	8	1935	1.00	0.61
PdomMRNAr1.2-06517.1	2743	augustus	9	1944	0.00	0.00
PdomMRNAr1.2-06519.1	2503	genemark	3	264	1.00	0.68
PdomMRNAr1.2-06520.1	2309	VIGA	6	1131	1.00	1.00
PdomMRNAr1.2-06521.1	5725	genemark	11	2136	0.98	0.74
PdomMRNAr1.2-06522.1	15911	augustus	5	990	1.00	0.80
PdomMRNAr1.2-06523.1	6292	augustus	7	3156	0.39	0.12
PdomMRNAr1.2-06524.1	4456	augustus	10	1998	0.97	0.62
PdomMRNAr1.2-06525.1	3497	augustus	9	951	1.00	0.83
PdomMRNAr1.2-06526.1	10781	augustus	17	3351	1.00	0.89
PdomMRNAr1.2-06527.1	1420	augustus	3	771	0.98	0.94
PdomMRNAr1.2-06528.1	8129	augustus	7	2697	0.94	0.48
PdomMRNAr1.2-06529.1	753	genemark	2	579	0.97	0.29
PdomMRNAr1.2-06530.1	806	genemark	2	774	0.96	0.29
PdomMRNAr1.2-06531.1	5753	genemark	10	1824	1.00	0.98
PdomMRNAr1.2-06532.1	1606	genemark	4	363	1.00	0.90
PdomMRNAr1.2-06533.1	21656	augustus	31	12873	1.00	0.89
PdomMRNAr1.2-06534.1	2004	snap	6	435	0.96	0.29
PdomMRNAr1.2-06535.1	608	genemark	3	225	0.00	0.00
PdomMRNAr1.2-06536.1	288	genemark	1	288	0.00	0.00
PdomMRNAr1.2-06537.1	353	snap	2	231	0.00	0.00
PdomMRNAr1.2-06538.1	610	genemark	2	354	0.00	0.00
PdomMRNAr1.2-06539.1	3673	augustus	9	1848	1.00	0.80
PdomMRNAr1.2-06540.1	1554	genemark	2	1314	1.00	0.90
PdomMRNAr1.2-06541.1	11857	augustus	12	2472	0.01	0.00
PdomMRNAr1.2-06542.1	909	snap	4	207	0.82	0.25
PdomMRNAr1.2-06543.1	10795	augustus	8	2631	1.00	0.66
PdomMRNAr1.2-06544.1	394	genemark	2	252	0.00	0.00
PdomMRNAr1.2-06545.1	1326	snap	5	630	0.98	0.76
PdomMRNAr1.2-06546.1	4691	VIGA	5	1272	0.51	0.50
PdomMRNAr1.2-06547.1	8764	VIGA	10	3720	1.00	1.00
PdomMRNAr1.2-06548.1	10051	augustus	18	3045	0.99	0.82
PdomMRNAr1.2-06549.1	5020	augustus	3	303	1.00	0.65
PdomMRNAr1.2-06550.1	2496	augustus	3	2169	1.00	0.95
PdomMRNAr1.2-06552.1	1869	augustus	4	768	1.00	1.00
PdomMRNAr1.2-06553.1	17142	augustus	5	2643	0.40	0.42
PdomMRNAr1.2-06554.1	6551	genemark	18	3177	1.00	0.96
PdomMRNAr1.2-06555.1	9681	augustus	5	876	0.27	0.08
PdomMRNAr1.2-06556.1	1143	augustus	4	582	1.00	0.96
PdomMRNAr1.2-06557.1	5903	genemark	7	1485	1.00	1.00
PdomMRNAr1.2-06558.1	661	augustus	3	492	0.00	0.00
PdomMRNAr1.2-06559.1	3650	VIGA	10	1686	1.00	1.00
PdomMRNAr1.2-06560.1	13873	snap	13	1110	0.85	0.45
PdomMRNAr1.2-06561.1	14224	genemark	12	1953	1.00	1.00
PdomMRNAr1.2-06562.1	901	snap	3	678	0.99	0.30
PdomMRNAr1.2-06563.1	18114	VIGA	34	6192	1.00	0.93
PdomMRNAr1.2-06564.1	10579	genemark	9	1281	1.00	1.00
PdomMRNAr1.2-06565.1	3644	VIGA	6	1431	1.00	0.96
PdomMRNAr1.2-06566.1	2851	VIGA	11	1869	1.00	0.90
PdomMRNAr1.2-06567.1	48982	augustus	45	9741	0.96	0.78
PdomMRNAr1.2-06568.1	1023	genemark	3	417	0.00	0.00
PdomMRNAr1.2-06569.1	773	genemark	3	207	0.25	0.08
PdomMRNAr1.2-06570.1	6287	genemark	13	2556	1.00	1.00
PdomMRNAr1.2-06571.1	1023	augustus	4	351	1.00	1.00
PdomMRNAr1.2-06572.1	663	genemark	4	414	0.00	0.00
PdomMRNAr1.2-06573.1	10349	snap	11	948	0.78	0.29
PdomMRNAr1.2-06574.1	2066	augustus	3	720	1.00	0.70
PdomMRNAr1.2-06575.1	8483	augustus	23	4158	1.00	0.89
PdomMRNAr1.2-06576.1	1172	genemark	3	309	0.86	0.61
PdomMRNAr1.2-06577.1	580	genemark	2	501	0.00	0.00
PdomMRNAr1.2-06578.1	416	snap	2	270	0.00	0.00
PdomMRNAr1.2-06579.1	6759	snap	5	294	0.00	0.00
PdomMRNAr1.2-06580.1	2425	snap	6	609	0.95	0.81
PdomMRNAr1.2-06581.1	30032	genemark	20	2481	1.00	0.95
PdomMRNAr1.2-06582.1	4713	snap	4	3177	1.00	1.00
PdomMRNAr1.2-06583.1	5738	genemark	7	1392	1.00	0.90
PdomMRNAr1.2-06584.1	2931	snap	6	1929	1.00	0.98
PdomMRNAr1.2-06585.1	312	genemark	1	312	0.54	0.63
PdomMRNAr1.2-06586.1	1224	genemark	4	465	1.00	0.95
PdomMRNAr1.2-06587.1	312	genemark	1	312	0.54	0.63
PdomMRNAr1.2-06588.1	411	genemark	1	411	0.74	0.82
PdomMRNAr1.2-06589.1	4171	genemark	5	1272	1.00	1.00
PdomMRNAr1.2-06590.1	381	genemark	1	381	1.00	0.87
PdomMRNAr1.2-06591.1	3008	augustus	4	1614	1.00	0.75
PdomMRNAr1.2-06592.1	1353	snap	1	1353	1.00	0.90
PdomMRNAr1.2-06593.1	1909	augustus	2	1383	1.00	0.30
PdomMRNAr1.2-06594.1	4315	augustus	3	1251	0.79	0.89
PdomMRNAr1.2-06595.1	7212	augustus	4	366	0.97	0.54
PdomMRNAr1.2-06596.1	3877	augustus	13	2289	1.00	0.95
PdomMRNAr1.2-06597.1	5706	genemark	15	2478	0.98	0.95
PdomMRNAr1.2-06598.1	7517	augustus	12	2268	1.00	0.62
PdomMRNAr1.2-06599.1	1332	augustus	3	387	1.00	0.69
PdomMRNAr1.2-06600.1	3728	snap	10	1755	1.00	1.00
PdomMRNAr1.2-06601.1	1075	snap	4	630	1.00	0.53
PdomMRNAr1.2-06602.1	4924	genemark	6	2715	1.00	0.88
PdomMRNAr1.2-06603.1	5765	augustus	9	3864	1.00	0.88
PdomMRNAr1.2-06604.1	2321	augustus	4	477	1.00	1.00
PdomMRNAr1.2-06605.1	4828	augustus	10	1431	0.02	0.00
PdomMRNAr1.2-06606.1	534	augustus	2	207	1.00	0.35
PdomMRNAr1.2-06607.1	7294	genemark	9	678	1.00	0.88
PdomMRNAr1.2-06608.1	2568	snap	4	291	0.84	0.25
PdomMRNAr1.2-06609.1	3212	augustus	7	1464	0.10	0.03
PdomMRNAr1.2-06610.1	1175	snap	2	306	0.00	0.00
PdomMRNAr1.2-06612.1	6334	augustus	9	1587	1.00	0.93
PdomMRNAr1.2-06613.1	1952	genemark	4	1071	1.00	0.79
PdomMRNAr1.2-06614.1	8305	augustus	16	1935	1.00	0.97
PdomMRNAr1.2-06615.1	1438	snap	4	672	1.00	0.95
PdomMRNAr1.2-06616.1	1324	snap	2	222	1.00	0.30
PdomMRNAr1.2-06617.1	1055	genemark	3	330	0.88	0.26
PdomMRNAr1.2-06618.1	3775	genemark	14	1863	1.00	0.95
PdomMRNAr1.2-06619.1	7328	snap	6	930	0.67	0.25
PdomMRNAr1.2-06620.1	840	augustus	4	513	0.57	0.17
PdomMRNAr1.2-06621.1	4143	augustus	9	1551	1.00	1.00
PdomMRNAr1.2-06622.1	903	genemark	2	207	0.00	0.00
PdomMRNAr1.2-06623.1	2855	augustus	3	1146	1.00	0.70
PdomMRNAr1.2-06624.1	1383	snap	4	297	0.81	0.24
PdomMRNAr1.2-06625.1	606	snap	2	222	0.92	0.28
PdomMRNAr1.2-06626.1	5921	snap	8	1389	1.00	0.95
PdomMRNAr1.2-06627.1	1630	snap	4	642	0.95	0.28
PdomMRNAr1.2-06628.1	2678	snap	9	1392	0.97	0.29
PdomMRNAr1.2-06629.1	4699	VIGA	8	1800	1.00	1.00
PdomMRNAr1.2-06630.1	5155	VIGA	3	330	1.00	1.00
PdomMRNAr1.2-06631.1	822	snap	3	318	0.00	0.00
PdomMRNAr1.2-06632.1	1008	snap	3	321	0.00	0.00
PdomMRNAr1.2-06633.1	3472	genemark	8	2817	1.00	0.73
PdomMRNAr1.2-06634.1	1407	genemark	4	1161	0.90	0.27
PdomMRNAr1.2-06635.1	9631	genemark	7	2628	1.00	1.00
PdomMRNAr1.2-06636.1	3948	genemark	5	1002	1.00	1.00
PdomMRNAr1.2-06637.1	1329	genemark	3	261	1.00	1.00
PdomMRNAr1.2-06638.1	1083	genemark	4	732	0.30	0.09
PdomMRNAr1.2-06639.1	24242	augustus	21	4026	1.00	1.00
PdomMRNAr1.2-06640.1	487	genemark	3	243	0.79	0.86
PdomMRNAr1.2-06641.1	2915	genemark	7	1545	1.00	0.65
PdomMRNAr1.2-06642.1	29214	genemark	27	5070	1.00	0.94
PdomMRNAr1.2-06643.1	1297	snap	4	276	0.91	0.27
PdomMRNAr1.2-06644.1	1589	genemark	5	762	0.77	0.68
PdomMRNAr1.2-06645.1	944	snap	3	441	0.21	0.06
PdomMRNAr1.2-06646.1	11020	genemark	4	1050	1.00	0.96
PdomMRNAr1.2-06647.1	4934	snap	5	1440	1.00	0.95
PdomMRNAr1.2-06648.1	3027	augustus	7	648	1.00	1.00
PdomMRNAr1.2-06649.1	694	snap	2	546	1.00	0.30
PdomMRNAr1.2-06650.1	2210	genemark	7	1509	1.00	0.95
PdomMRNAr1.2-06653.1	23177	VIGA	10	2067	0.03	0.01
PdomMRNAr1.2-06654.1	2501	augustus	6	2028	0.93	0.90
PdomMRNAr1.2-06655.1	5428	augustus	6	927	0.73	0.75
PdomMRNAr1.2-06656.1	4747	genemark	5	3360	1.00	1.00
PdomMRNAr1.2-06657.1	539	genemark	3	348	0.00	0.00
PdomMRNAr1.2-06658.1	1654	genemark	2	369	0.00	0.00
PdomMRNAr1.2-06659.1	2230	genemark	7	969	1.00	0.95
PdomMRNAr1.2-06660.1	3837	genemark	8	1365	1.00	0.95
PdomMRNAr1.2-06661.1	2531	augustus	4	1527	0.94	0.73
PdomMRNAr1.2-06662.1	762	genemark	1	762	1.00	0.90
PdomMRNAr1.2-06663.1	8853	genemark	16	2409	1.00	1.00
PdomMRNAr1.2-06664.1	3589	snap	7	1329	1.00	0.85
PdomMRNAr1.2-06665.1	6064	snap	5	204	0.80	0.44
PdomMRNAr1.2-06666.1	2976	genemark	5	1284	1.00	1.00
PdomMRNAr1.2-06667.1	4871	snap	8	351	0.17	0.05
PdomMRNAr1.2-06668.1	15691	snap	8	543	0.84	0.25
PdomMRNAr1.2-06669.1	10489	snap	5	204	0.81	0.24
PdomMRNAr1.2-06670.1	3851	genemark	5	1176	1.00	1.00
PdomMRNAr1.2-06671.1	11864	genemark	26	4833	1.00	1.00
PdomMRNAr1.2-06672.1	1160	snap	3	348	0.83	0.30
PdomMRNAr1.2-06673.1	3349	augustus	8	1173	0.54	0.42
PdomMRNAr1.2-06674.1	2631	genemark	10	1254	1.00	0.85
PdomMRNAr1.2-06675.1	10542	snap	5	1815	1.00	1.00
PdomMRNAr1.2-06676.1	531	genemark	3	324	1.00	0.60
PdomMRNAr1.2-06677.1	894	genemark	2	237	1.00	0.95
PdomMRNAr1.2-06678.1	4831	augustus	12	3552	1.00	0.95
PdomMRNAr1.2-06679.1	2113	augustus	3	378	0.99	0.60
PdomMRNAr1.2-06680.1	7706	augustus	9	1227	1.00	1.00
PdomMRNAr1.2-06681.1	1170	augustus	3	498	0.42	0.13
PdomMRNAr1.2-06682.1	911	augustus	2	570	0.96	0.29
PdomMRNAr1.2-06683.1	1354	genemark	4	543	0.34	0.30
PdomMRNAr1.2-06684.1	3525	augustus	9	1155	1.00	0.80
PdomMRNAr1.2-06685.1	894	genemark	4	558	0.00	0.00
PdomMRNAr1.2-06686.1	4032	genemark	12	2304	1.00	0.96
PdomMRNAr1.2-06687.1	3043	augustus	5	1884	1.00	1.00
PdomMRNAr1.2-06688.1	2590	augustus	5	1449	1.00	1.00
PdomMRNAr1.2-06689.1	2496	snap	2	210	0.00	0.00
PdomMRNAr1.2-06690.1	1119	genemark	2	975	0.00	0.00
PdomMRNAr1.2-06691.1	2412	genemark	7	1254	1.00	0.95
PdomMRNAr1.2-06692.1	679	genemark	2	324	1.00	0.35
PdomMRNAr1.2-06693.1	7348	snap	9	534	0.49	0.15
PdomMRNAr1.2-06694.1	3871	genemark	8	2943	1.00	0.98
PdomMRNAr1.2-06695.1	3719	genemark	7	1743	0.01	0.00
PdomMRNAr1.2-06696.1	12836	genemark	12	1122	1.00	1.00
PdomMRNAr1.2-06697.1	9243	augustus	11	2238	0.58	0.35
PdomMRNAr1.2-06698.1	817	snap	7	369	0.00	0.00
PdomMRNAr1.2-06699.1	2495	augustus	3	576	1.00	1.00
PdomMRNAr1.2-06700.1	1909	augustus	2	345	1.00	0.35
PdomMRNAr1.2-06701.1	17257	augustus	7	840	0.49	0.25
PdomMRNAr1.2-06702.1	6053	snap	3	270	0.21	0.06
PdomMRNAr1.2-06703.1	4403	snap	6	1071	1.00	1.00
PdomMRNAr1.2-06704.1	2107	snap	7	1491	1.00	0.70
PdomMRNAr1.2-06705.1	5690	VIGA	3	1041	0.99	0.95
PdomMRNAr1.2-06706.1	1187	snap	5	741	1.00	0.78
PdomMRNAr1.2-06707.1	629	augustus	3	471	1.00	0.90
PdomMRNAr1.2-06708.1	3474	VIGA	11	1800	1.00	0.90
PdomMRNAr1.2-06710.1	3087	augustus	7	1284	0.68	0.64
PdomMRNAr1.2-06711.1	1558	augustus	5	723	0.88	0.91
PdomMRNAr1.2-06712.1	3532	augustus	6	1377	0.60	0.18
PdomMRNAr1.2-06713.1	389	genemark	3	210	1.00	0.30
PdomMRNAr1.2-06716.1	6919	genemark	13	3618	1.00	1.00
PdomMRNAr1.2-06717.1	867	genemark	1	867	1.00	0.90
PdomMRNAr1.2-06718.1	3087	genemark	10	2052	1.00	0.95
PdomMRNAr1.2-06719.1	4939	snap	6	432	0.52	0.16
PdomMRNAr1.2-06720.1	1336	snap	4	438	0.26	0.08
PdomMRNAr1.2-06721.1	2235	snap	5	1293	1.00	0.80
PdomMRNAr1.2-06722.1	5806	snap	3	249	0.63	0.19
PdomMRNAr1.2-06723.1	1943	snap	4	213	0.93	0.28
PdomMRNAr1.2-06724.1	4884	genemark	16	2796	1.00	1.00
PdomMRNAr1.2-06725.1	2649	snap	3	315	0.98	0.29
PdomMRNAr1.2-06726.1	973	genemark	3	216	0.00	0.00
PdomMRNAr1.2-06727.1	8470	genemark	24	4599	1.00	1.00
PdomMRNAr1.2-06728.1	13658	genemark	9	1377	1.00	1.00
PdomMRNAr1.2-06729.1	1244	snap	5	435	1.00	0.30
PdomMRNAr1.2-06730.1	1922	genemark	3	1341	1.00	0.96
PdomMRNAr1.2-06731.1	2667	augustus	2	2553	0.99	0.30
PdomMRNAr1.2-06732.1	1199	augustus	2	1029	1.00	0.30
PdomMRNAr1.2-06733.1	5362	augustus	7	1383	1.00	0.75
PdomMRNAr1.2-06734.1	714	augustus	2	630	1.00	0.90
PdomMRNAr1.2-06735.1	937	augustus	3	381	1.00	0.96
PdomMRNAr1.2-06736.1	8775	augustus	11	6489	0.92	0.64
PdomMRNAr1.2-06737.1	2448	augustus	2	636	0.40	0.12
PdomMRNAr1.2-06738.1	540	genemark	2	420	0.00	0.00
PdomMRNAr1.2-06739.1	11266	snap	7	1182	0.00	0.00
PdomMRNAr1.2-06740.1	5950	genemark	10	4485	1.00	0.98
PdomMRNAr1.2-06741.1	5984	genemark	13	2925	1.00	0.92
PdomMRNAr1.2-06742.1	2289	augustus	3	495	1.00	0.93
PdomMRNAr1.2-06743.1	2554	VIGA	5	783	1.00	0.99
PdomMRNAr1.2-06744.1	2305	snap	4	435	0.92	0.28
PdomMRNAr1.2-06745.1	8987	snap	10	5898	1.00	0.93
PdomMRNAr1.2-06746.1	3209	snap	7	1266	1.00	0.79
PdomMRNAr1.2-06747.1	20085	augustus	49	10356	1.00	0.88
PdomMRNAr1.2-06748.1	505	augustus	2	441	1.00	0.90
PdomMRNAr1.2-06749.1	5265	snap	6	414	0.44	0.13
PdomMRNAr1.2-06750.1	8151	augustus	7	657	0.94	0.88
PdomMRNAr1.2-06753.1	421	genemark	2	324	1.00	0.90
PdomMRNAr1.2-06754.1	9645	augustus	5	576	0.77	0.71
PdomMRNAr1.2-06755.1	3226	augustus	6	1230	1.00	1.00
PdomMRNAr1.2-06756.1	4929	genemark	12	2466	1.00	0.97
PdomMRNAr1.2-06757.1	17137	augustus	21	6267	0.98	0.74
PdomMRNAr1.2-06758.1	1234	genemark	5	780	0.95	0.91
PdomMRNAr1.2-06759.1	1848	snap	5	534	0.82	0.25
PdomMRNAr1.2-06760.1	1062	VIGA	1	1062	1.00	0.90
PdomMRNAr1.2-06761.1	760	augustus	2	444	0.00	0.00
PdomMRNAr1.2-06762.1	9939	VIGA	14	2367	1.00	1.00
PdomMRNAr1.2-06763.1	822	VIGA	1	822	1.00	0.90
PdomMRNAr1.2-06764.1	5603	snap	10	3546	1.00	1.00
PdomMRNAr1.2-06765.1	4557	snap	8	594	0.53	0.47
PdomMRNAr1.2-06766.1	1649	snap	4	684	1.00	1.00
PdomMRNAr1.2-06767.1	8603	snap	12	2100	0.97	0.51
PdomMRNAr1.2-06768.1	3200	snap	10	1014	0.91	0.54
PdomMRNAr1.2-06769.1	3565	snap	9	1908	0.97	0.72
PdomMRNAr1.2-06770.1	16157	augustus	8	1689	1.00	0.81
PdomMRNAr1.2-06772.1	12827	VIGA	15	3585	1.00	0.91
PdomMRNAr1.2-06773.1	1573	augustus	3	630	1.00	0.60
PdomMRNAr1.2-06774.1	2555	snap	4	258	0.29	0.09
PdomMRNAr1.2-06775.1	2054	augustus	5	1008	0.00	0.00
PdomMRNAr1.2-06776.1	7315	VIGA	6	2688	1.00	0.95
PdomMRNAr1.2-06777.1	2702	augustus	3	639	1.00	1.00
PdomMRNAr1.2-06778.1	2144	augustus	4	438	1.00	1.00
PdomMRNAr1.2-06779.1	5787	augustus	9	714	1.00	0.91
PdomMRNAr1.2-06780.1	443	augustus	2	288	0.00	0.00
PdomMRNAr1.2-06781.1	2537	genemark	7	1086	1.00	1.00
PdomMRNAr1.2-06782.1	1110	snap	3	435	1.00	0.30
PdomMRNAr1.2-06783.1	5968	augustus	4	603	1.00	0.95
PdomMRNAr1.2-06784.1	5970	snap	3	408	0.00	0.00
PdomMRNAr1.2-06785.1	2964	augustus	9	1524	1.00	1.00
PdomMRNAr1.2-06786.1	4956	augustus	11	2523	1.00	0.88
PdomMRNAr1.2-06787.1	740	genemark	3	459	0.97	0.59
PdomMRNAr1.2-06788.1	6157	genemark	6	2397	1.00	1.00
PdomMRNAr1.2-06789.1	2913	genemark	11	1341	1.00	1.00
PdomMRNAr1.2-06790.1	10177	snap	7	1203	1.00	0.92
PdomMRNAr1.2-06791.1	3013	snap	8	1389	1.00	0.98
PdomMRNAr1.2-06792.1	12388	genemark	31	8118	0.99	0.80
PdomMRNAr1.2-06793.1	1764	snap	3	465	1.00	1.00
PdomMRNAr1.2-06794.1	4864	snap	11	1707	1.00	0.88
PdomMRNAr1.2-06795.1	3105	genemark	4	717	1.00	0.40
PdomMRNAr1.2-06796.1	2119	genemark	5	597	1.00	0.99
PdomMRNAr1.2-06797.1	1979	snap	2	312	0.00	0.00
PdomMRNAr1.2-06798.1	8098	augustus	12	4497	1.00	0.77
PdomMRNAr1.2-06799.1	7040	VIGA	15	2613	1.00	0.98
PdomMRNAr1.2-06800.1	1145	VIGA	4	672	0.99	0.75
PdomMRNAr1.2-06802.1	453	genemark	2	342	0.00	0.00
PdomMRNAr1.2-06804.1	982	snap	4	783	1.00	0.50
PdomMRNAr1.2-06805.1	540	snap	3	222	0.66	0.20
PdomMRNAr1.2-06806.1	2569	snap	4	1062	0.97	0.99
PdomMRNAr1.2-06807.1	2245	snap	3	867	1.00	0.99
PdomMRNAr1.2-06808.1	1920	augustus	2	1326	1.00	0.95
PdomMRNAr1.2-06809.1	1439	snap	4	312	1.00	0.30
PdomMRNAr1.2-06810.1	1816	snap	6	1074	0.07	0.02
PdomMRNAr1.2-06811.1	2496	snap	6	489	0.19	0.06
PdomMRNAr1.2-06812.1	4494	genemark	8	1491	1.00	1.00
PdomMRNAr1.2-06813.1	1202	snap	5	267	1.00	0.30
PdomMRNAr1.2-06814.1	31250	VIGA	12	1641	0.43	0.34
PdomMRNAr1.2-06815.1	2268	genemark	8	1083	1.00	0.98
PdomMRNAr1.2-06816.1	22815	augustus	30	7089	0.96	0.74
PdomMRNAr1.2-06817.1	8671	augustus	8	984	0.91	0.79
PdomMRNAr1.2-06818.1	2039	augustus	4	726	1.00	0.98
PdomMRNAr1.2-06819.1	5176	augustus	8	2085	0.95	0.85
PdomMRNAr1.2-06820.1	6951	VIGA	11	2331	1.00	0.95
